"id_CC_original","match_id","correcting_match","correcting_match_old","occurrenceID_master","occurrenceID","occ_match","match_status","match_quality","fieldgood","fieldbad","logodd.ratio","precent.good","percent.bad","n_keys_used","n_core_keys_used","n_candidates_final","match_keys_used","datasetName","canonicalName","year","eventDate","locality","decimalLatitude","decimalLongitude","bibliographicCitation","catalogNumber","institutionCode","Duplicate","Comment",".references",".associatedReferences",".decimalLat",".decimalLon",".locality",".year",".eventDate",".bibliographicCitation",".canonicalName",".scientificName",".catalogNumber",".recordedBy",".occurrenceID"
"2268",2158,NA,"good","CIMAR1_35_sp16","cimar1_35_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-24",NA,-43.7883,-73.2217,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285",2178,NA,NA,"SUBPESCA.PecesContinentales2019.4430",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2007,NA,NA,-47.70984,-73.209253,"CEA (NA) Proyecto Hi","4430",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286",2179,NA,NA,"SUBPESCA.PecesContinentales2019.4721",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2008,NA,NA,-47.70984,-73.209253,"CEA (NA) Proyecto Hi","4721",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288",2181,NA,NA,"SUBPESCA.PecesContinentales2019.4431",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei",2007,NA,NA,-47.70984,-73.209253,"CEA (NA) Proyecto Hi","4431",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319",2207,NA,NA,"SUBPESCA.PecesContinentales2019.4422",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2007,NA,NA,-47.709895,-73.208784,"CEA (NA) Proyecto Hi","4422",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337",2227,NA,"good","CIMAR1_93_sp16","cimar1_93_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-26",NA,-44.2933,-73.1933,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338",2230,NA,NA,"MAguilar.Lit.Review.829",NA,NA,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","odontesthes brevianalis",NA,NA,"quele",-41.71,-73.1900000004,"Hughes, LC, Cardoso,","829",NA,NA,"Remove. Record from río Reloca, out of range.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341",2233,NA,"good","CIMAR1_78_sp16","cimar1_78_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-11-04",NA,-45.2833,-73.1733,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360",2252,NA,NA,"a6453ec9-6d6b-45f7-8e87-26b60f54e182","a6453ec9-6d6b-45f7-8e87-26b60f54e182",TRUE,"matched","3_core",11,0,1.07918124604762,84.6153846153846,0,3,3,1,"datasetName;canonicalName;decimalLatitude","idig","odontesthes",1990,"1990-02-05","quitrako fjord, close to skorpios thermal baths, prov. aysen, xi region; pacific drainage",-45.5333333,-73.1666667,NA,"218453","ummz",NA,"Remove. Tipo in Locality. Should be Quitralco",NA,NA,NA,NA,"Quitralco",NA,NA,NA,NA,NA,NA,NA,NA
"2361",2253,NA,NA,"MAguilar.Lit.Review.1060",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton zebra",NA,NA,"laguna quetro",-48.1666666668,-73.1666666672,"Rademacher K. 2007. ","1060",NA,"0","From Zama and Cardenas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363",2255,NA,"good","CIMAR1_24_sp16","cimar1_24_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-23",NA,-42.9,-73.1583,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375",2267,NA,"good","CIMAR1_30_sp16","cimar1_30_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-24",NA,-43.5533,-73.1517,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376",2268,NA,"good","CIMAR1_21_sp16","cimar1_21_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-10-22",NA,-42.6467,-73.1517,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377",2269,NA,NA,"SUBPESCA.PecesContinentales2019.16175",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2011,NA,NA,-47.684348,-73.146404,"CEA (NA) Monitoreo L","16175",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378",2270,NA,NA,"SUBPESCA.PecesContinentales2019.21950",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2012,NA,NA,-47.684348,-73.146404,"CEA (NA) Monitoreo L","21950",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382",2274,NA,NA,"SUBPESCA.PecesContinentales2019.16244",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2011,NA,NA,-47.684348,-73.146404,"CEA (NA) Monitoreo L","16244",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2392",2280,NA,NA,"SUBPESCA.PecesContinentales2019.15476",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2009,NA,NA,-47.682555,-73.145149,"CEA (NA) Linea Base ","15476",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393",2281,NA,NA,"SUBPESCA.PecesContinentales2019.15864",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2010,NA,NA,-47.682555,-73.145149,"CEA (NA) Linea Base ","15864",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397",2285,NA,NA,"SUBPESCA.PecesContinentales2019.15507",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei",2009,NA,NA,-47.682555,-73.145149,"CEA (NA) Linea Base ","15507",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398",2286,NA,NA,"SUBPESCA.PecesContinentales2019.15562",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2009,NA,NA,-47.682555,-73.145149,"CEA (NA) Linea Base ","15562",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2420",2303,NA,NA,"SUBPESCA.PecesContinentales2019.15870",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra",2010,NA,NA,-48.009521,-73.140142,"CEA (NA) Linea Base ","15870",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2432",2314,NA,NA,"MAguilar.Lit.Review.730",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","galaxias maculatus",2013,NA,"río santa maría",-51.9649999997,-73.1380555556,"Górski, K., González","730",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433",2315,NA,NA,"MAguilar.Lit.Review.1054",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","galaxias maculatus",2014,NA,"estuario santa maría",-51.9649999997,-73.1380555556,"Pérez, S., Manosalva","1054",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2435",2316,NA,NA,"MMA:ICT:0002028",NA,NA,"matched","3_core",7,3,0.301029995663981,53.8461538461538,23.0769230769231,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias maculatus",2014,"2014-04-24","rio santa maria. canal santa maria. peninsula cordillera riesco",-51.966,-73.138,"OrigenReg: Base Dato",NA,NA,"1","associatedReferences (Górski et al. 2017 | Pérez et al. 2022)",NA,"Górski et al. 2017 | Pérez et al. 2022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2453",2331,NA,NA,"MMA:ICT:0000205",NA,NA,"matched","3_core",4,2,0.221848749616356,30.7692307692308,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","aplochiton zebra",NA,NA,"puerto grey. rio de grey",-51.1171,-73.1267,"FuenteReg: Gunther 1",NA,NA,NA,"Gunther 1880. Change coordinates to -48.91905°, -74.3134°. Specimens collected by the H.M.S. Challenger in Messier Channel. eventDate 1876, catalogNumber BMNH 1879.5.14.597-598",NA,NA,"-48.91905","-74.3134",NA,"1876","1876",NA,NA,NA,"BMNH 1879.5.14.597-598","H.M.S. Challenger Expedition",NA
"2463",2343,NA,NA,"MMA:ICT:0000196",NA,NA,"matched","3_core",6,2,0.367976785294594,46.1538461538462,15.3846153846154,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","aplochiton zebra",1982,NA,"lago quetro. rio pascua entre arriba rio quetru y rio borquez",-48.113,-73.121,"FuenteReg: McDowall ",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2471",2351,NA,NA,"SUBPESCA.PecesContinentales2019.21944",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2012,NA,NA,-48.159998,-73.117037,"CEA (NA) Monitoreo L","21944",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2497",2387,NA,NA,"SUBPESCA.PecesContinentales2019.21942",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra",2012,NA,NA,-48.115478,-73.109366,"CEA (NA) Monitoreo L","21942",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2499",2389,NA,NA,"SUBPESCA.PecesContinentales2019.21941",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2012,NA,NA,-48.115478,-73.109366,"CEA (NA) Monitoreo L","21941",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2534",2422,NA,NA,"MAguilar.Lit.Review.1062",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"fiordo de aysén",-45.3500000001,-73.1000000004,"Rademacher K. 2007. ","1062",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2536",2424,NA,NA,"MAguilar.Lit.Review.1079",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"fiordo aysén",-45.3500000001,-73.1000000004,"Rademacher K. 2007. ","1079",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2543",2431,NA,NA,"MAguilar.Lit.Review.399",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"angelmó",-41.7166666671,-73.1000000004,"Cussac, V., Ortubay,","399",NA,NA,"Change coordinates to -41.482698, -72.959770",NA,NA,"-41.482698","-72.95977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2570",2454,NA,NA,"SUBPESCA.PecesContinentales2019.4972",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","percichthys trucha",2009,NA,NA,-47.532097,-73.089291,"CEA (NA) Proyecto Hi","4972",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2576",2460,NA,NA,"SUBPESCA.PecesContinentales2019.21931",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2012,NA,NA,-48.157151,-73.089022,"CEA (NA) Monitoreo L","21931",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2579",2463,NA,NA,"SUBPESCA.PecesContinentales2019.21933",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias maculatus",2012,NA,NA,-48.157151,-73.089022,"CEA (NA) Monitoreo L","21933",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2605",2486,NA,NA,"SUBPESCA.PecesContinentales2019.15868",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra",2010,NA,NA,-47.547586,-73.086243,"CEA (NA) Linea Base ","15868",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2607",2488,NA,NA,"SUBPESCA.PecesContinentales2019.15941",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias maculatus",2010,NA,NA,-47.547586,-73.086243,"CEA (NA) Linea Base ","15941",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609",2490,NA,NA,"SUBPESCA.PecesContinentales2019.15874",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2010,NA,NA,-47.547586,-73.086243,"CEA (NA) Linea Base ","15874",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611",2492,NA,NA,"SUBPESCA.PecesContinentales2019.15890",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","odontesthes hatcheri",2010,NA,NA,-47.547586,-73.086243,"CEA (NA) Linea Base ","15890",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2618",2499,NA,NA,"SUBPESCA.PecesContinentales2019.4394",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2007,NA,NA,-47.547555,-73.086005,"CEA (NA) Proyecto Hi","4394",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2620",2501,NA,NA,"SUBPESCA.PecesContinentales2019.4395",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","hatcheria macraei",2007,NA,NA,-47.547555,-73.086005,"CEA (NA) Proyecto Hi","4395",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2627",2508,NA,NA,"SUBPESCA.PecesContinentales2019.4397",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha",2007,NA,NA,-47.547555,-73.086005,"CEA (NA) Proyecto Hi","4397",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2661",2535,NA,NA,"MAguilar.Lit.Review.1351",NA,NA,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton marinus",NA,NA,"estero ventisquero",-48.1166666669,-73.0833333326,"Zama A. y Cárdenas E","1351",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2662",2536,NA,NA,"MAguilar.Lit.Review.362",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","aplochiton taeniatus",NA,NA,"estero ventisquero",-48.1166666669,-73.0833333326,"Cussac, V., Ortubay,","362",NA,"0","(from McDowall and Nakaya) Change Species to A. marinus. Change coordinates to -48.250000, -73.591667",NA,"(McDowall & Nakaya, 1988)","-48.25","-73.591667",NA,NA,NA,NA,"Aplochiton marinus","Aplochiton marinus Eigenmann, 1928",NA,NA,NA
"2663",2537,NA,NA,"MAguilar.Lit.Review.351",NA,NA,"matched","4plus_core",10,0,1.04139268515823,76.9230769230769,0,4,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude","agui","oncorhynchus tshawytscha",2004,"2004-03-13","río vargas",-47.6999999999,-73.0833333326,"Correa, C., Gross, M","351",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2671",2541,NA,NA,"SUBPESCA.PecesContinentales2019.21924",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","aplochiton zebra",2012,NA,NA,-48.169842,-73.081731,"CEA (NA) Monitoreo L","21924",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2673",2543,NA,NA,"SUBPESCA.PecesContinentales2019.21925",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","galaxias maculatus",2012,NA,NA,-48.169842,-73.081731,"CEA (NA) Monitoreo L","21925",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2674",2544,NA,NA,"SUBPESCA.PecesContinentales2019.21922",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2012,NA,NA,-48.169842,-73.081731,"CEA (NA) Monitoreo L","21922",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2677",2547,NA,NA,"SUBPESCA.PecesContinentales2019.16183",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","galaxias platei",2011,NA,NA,-47.551259,-73.08042,"CEA (NA) Monitoreo L","16183",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2678",2548,NA,NA,"SUBPESCA.PecesContinentales2019.16190",NA,NA,"matched","3_core",9,0,1,69.2307692307692,0,3,3,1,"datasetName;canonicalName;decimalLatitude","subpesca-1","hatcheria macraei",2011,NA,NA,-47.551259,-73.08042,"CEA (NA) Monitoreo L","16190",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2680",2550,NA,NA,"SUBPESCA.PecesContinentales2019.16243",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha",2011,NA,NA,-47.551259,-73.08042,"CEA (NA) Monitoreo L","16243",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2681",2551,NA,NA,"SUBPESCA.PecesContinentales2019.21899",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","percichthys trucha",2012,NA,NA,-47.551259,-73.08042,"CEA (NA) Monitoreo L","21899",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2693",2562,NA,NA,"SUBPESCA.PecesContinentales2019.4693",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2007,NA,NA,-47.563861,-73.079082,"CEA (NA) Proyecto Hi","4693",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2695",2564,NA,NA,"SUBPESCA.PecesContinentales2019.4734",NA,NA,"matched","all_core_firlds",9,0,1,69.2307692307692,0,6,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation;catalogNumber","subpesca-1","aplochiton zebra",2008,NA,NA,-47.563861,-73.079082,"CEA (NA) Proyecto Hi","4734",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2734",2599,NA,NA,"MMA:ICT:0000164",NA,NA,"matched","4plus_core",7,2,0.425968732272281,53.8461538461538,15.3846153846154,5,4,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;year","mma2","aplochiton zebra",2012,"2012-08-18","rio baker entre rio de los ñadis y rio ventisquero",-47.563,-73.078,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2750",2614,NA,NA,"MAguilar.Lit.Review.1275",NA,NA,"matched","3_core",10,0,1.04139268515823,76.9230769230769,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias platei",2011,NA,"lago dickson",-50.8786111106,-73.0736111109,"Vera-Escalona, I., H","1275",NA,"0","associatedReference: (Vera-Escalona et al. 2015)",NA,"Vera-Escalona et al. 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2751",2615,NA,NA,"MMA:ICT:0002319",NA,NA,"matched","3_core",7,3,0.301029995663981,53.8461538461538,23.0769230769231,3,3,1,"datasetName;canonicalName;decimalLatitude","mma2","galaxias platei",2011,"2011-08-14","lago dickson. rio paine en desembocadura lago nordenskjold",-50.878,-73.073,"OrigenReg: Base Dato",NA,NA,"1","associatedReference: (Vera-Escalona et al. 2015)",NA,"Vera-Escalona et al. 2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2755",2617,NA,"good","CIMAR1_79_sp16","cimar1_79_sp16",TRUE,"matched","3_core",8,0,0.954242509439325,61.5384615384615,0,3,3,1,"datasetName;canonicalName;decimalLatitude","gbif","atheriniformes",1995,"1995-11-04",NA,-45.3683,-73.07,NA,NA,"shoa",NA,"Remove. Added to GBIF in June 1995. Could be removed because they are oceanographic stations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2864",2735,NA,NA,"MAguilar.Lit.Review.349",NA,NA,"matched","all_core_firlds",10,0,1.04139268515823,76.9230769230769,0,5,5,1,"datasetName;canonicalName;decimalLatitude;decimalLongitude;bibliographicCitation","agui","oncorhynchus tshawytscha",2004,"2004-03-13","río jaramillo",-47.6999999999,-73.0499999996,"Correa, C., Gross, M","349",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2866",2736,NA,NA,"MAguilar.Lit.Review.1067",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","eleginops maclovinus",NA,NA,"río salto",-43.4166666673,-73.0499999996,"Rademacher K. 2007. ","1067",NA,"0","change coordinates to -45.444129, -72.788436",NA,NA,"-45.444129","-72.788436",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2867",2737,NA,NA,"MAguilar.Lit.Review.1085",NA,NA,"matched","3_core",7,0,0.903089986991944,53.8461538461538,0,3,3,1,"datasetName;canonicalName;decimalLatitude","agui","galaxias maculatus",NA,NA,"río salto",-43.4166666673,-73.0499999996,"Rademacher K. 2007. ","1085",NA,"0","change coordinates to -45.444129, -72.788436
",NA,NA,"-45.444129","-72.788436",NA,NA,NA,NA,NA,NA,NA,NA,NA
