IncludePewProAP,scientificName_Old,usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,kingdomKey,phylumKey,orderKey,familyKey,synonym,verbatim_name,verbatim_rank,genus,species,genusKey,speciesKey,acceptedUsageKey,classKey,class
0,"Paranotothenia angustata (Hutton, 1875)",2385924,"Paranotothenia angustata (Hutton, 1875)",Paranotothenia angustata,SPECIES,SYNONYM,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Paranotothenia angustata (Hutton, 1875)",higher,Notothenia,Notothenia angustata,2385918,2385923,2385923,NA,NA
0,Paranotothenia magellanica,2385936,"Paranotothenia magellanica (Forster, 1801)",Paranotothenia magellanica,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Paranotothenia magellanica,higher,Paranotothenia,Paranotothenia magellanica,2385935,2385936,NA,NA,NA
0,"Paranotothenia magellanica (Forster, 1801)",2385936,"Paranotothenia magellanica (Forster, 1801)",Paranotothenia magellanica,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Paranotothenia magellanica (Forster, 1801)",higher,Paranotothenia,Paranotothenia magellanica,2385935,2385936,NA,NA,NA
0,Patagonotothen,2385854,"Patagonotothen Balushkin, 1976",Patagonotothen,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen,higher,Patagonotothen,NA,2385854,NA,NA,NA,NA
0,"Patagonotothen Balushkin, 1976",2385854,"Patagonotothen Balushkin, 1976",Patagonotothen,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen Balushkin, 1976",higher,Patagonotothen,NA,2385854,NA,NA,NA,NA
0,Patagonotothen sp,2385854,"Patagonotothen Balushkin, 1976",Patagonotothen,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen sp,higher,Patagonotothen,NA,2385854,NA,NA,NA,NA
0,Patagonotothen brevicauda,4284943,"Patagonotothen brevicauda (Lönnberg, 1905)",Patagonotothen brevicauda,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen brevicauda,higher,Patagonotothen,Patagonotothen brevicauda,2385854,4284943,NA,NA,NA
0,"Patagonotothen brevicauda (Lönnberg, 1905)",4284943,"Patagonotothen brevicauda (Lönnberg, 1905)",Patagonotothen brevicauda,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen brevicauda (Lönnberg, 1905)",higher,Patagonotothen,Patagonotothen brevicauda,2385854,4284943,NA,NA,NA
0,Patagonotothen brevicauda brevicauda,7059169,Patagonotothen brevicauda brevicauda,Patagonotothen brevicauda brevicauda,SUBSPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Patagonotothen brevicauda brevicauda,higher,Patagonotothen,Patagonotothen brevicauda,2385854,4284943,4284943,NA,NA
0,"Patagonotothen canina (Smitt, 1897)",5962212,"Patagonotothen canina (Smitt, 1897)",Patagonotothen canina,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen canina (Smitt, 1897)",higher,Patagonotothen,Patagonotothen canina,2385854,5962212,NA,NA,NA
0,Patagonotothen cornucola,2385859,"Patagonotothen cornucola (Richardson, 1844)",Patagonotothen cornucola,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen cornucola,higher,Patagonotothen,Patagonotothen cornucola,2385854,2385859,NA,NA,NA
0,"Patagonotothen cornucola (Richardson, 1844)",2385859,"Patagonotothen cornucola (Richardson, 1844)",Patagonotothen cornucola,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen cornucola (Richardson, 1844)",higher,Patagonotothen,Patagonotothen cornucola,2385854,2385859,NA,NA,NA
0,"Patagonotothen guntheri (Norman, 1937)",2385868,"Patagonotothen guntheri (Norman, 1937)",Patagonotothen guntheri,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen guntheri (Norman, 1937)",higher,Patagonotothen,Patagonotothen guntheri,2385854,2385868,NA,NA,NA
0,Patagonotothen longipes,2385857,"Patagonotothen longipes (Steindachner, 1876)",Patagonotothen longipes,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen longipes,higher,Patagonotothen,Patagonotothen longipes,2385854,2385857,NA,NA,NA
0,"Patagonotothen longipes (Steindachner, 1876)",2385857,"Patagonotothen longipes (Steindachner, 1876)",Patagonotothen longipes,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen longipes (Steindachner, 1876)",higher,Patagonotothen,Patagonotothen longipes,2385854,2385857,NA,NA,NA
0,Patagonotothen longipes ramsayi,6169301,"Patagonotothen longipes ramsayi (Regan, 1913)",Patagonotothen longipes ramsayi,SUBSPECIES,SYNONYM,98,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,Patagonotothen longipes ramsayi,higher,Patagonotothen,Patagonotothen ramsayi,2385854,2385878,2385878,NA,NA
0,"Patagonotothen longipes ramsayi (Regan, 1913)",6169301,"Patagonotothen longipes ramsayi (Regan, 1913)",Patagonotothen longipes ramsayi,SUBSPECIES,SYNONYM,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,TRUE,"Patagonotothen longipes ramsayi (Regan, 1913)",higher,Patagonotothen,Patagonotothen ramsayi,2385854,2385878,2385878,NA,NA
0,Patagonotothen ramsayi,2385878,"Patagonotothen ramsayi (Regan, 1913)",Patagonotothen ramsayi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen ramsayi,higher,Patagonotothen,Patagonotothen ramsayi,2385854,2385878,NA,NA,NA
0,"Patagonotothen ramsayi (Regan, 1913)",2385878,"Patagonotothen ramsayi (Regan, 1913)",Patagonotothen ramsayi,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen ramsayi (Regan, 1913)",higher,Patagonotothen,Patagonotothen ramsayi,2385854,2385878,NA,NA,NA
0,Patagonotothen sima,2385864,"Patagonotothen sima (Richardson, 1845)",Patagonotothen sima,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen sima,higher,Patagonotothen,Patagonotothen sima,2385854,2385864,NA,NA,NA
0,"Patagonotothen sima (Richardson, 1845)",2385864,"Patagonotothen sima (Richardson, 1845)",Patagonotothen sima,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen sima (Richardson, 1845)",higher,Patagonotothen,Patagonotothen sima,2385854,2385864,NA,NA,NA
0,Patagonotothen squamiceps,2385855,"Patagonotothen squamiceps (Peters, 1877)",Patagonotothen squamiceps,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen squamiceps,higher,Patagonotothen,Patagonotothen squamiceps,2385854,2385855,NA,NA,NA
0,"Patagonotothen squamiceps (Peters, 1877)",2385855,"Patagonotothen squamiceps (Peters, 1877)",Patagonotothen squamiceps,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen squamiceps (Peters, 1877)",higher,Patagonotothen,Patagonotothen squamiceps,2385854,2385855,NA,NA,NA
0,Patagonotothen tessellata,2385875,"Patagonotothen tessellata (Richardson, 1845)",Patagonotothen tessellata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,Patagonotothen tessellata,higher,Patagonotothen,Patagonotothen tessellata,2385854,2385875,NA,NA,NA
0,"Patagonotothen tessellata (Richardson, 1845)",2385875,"Patagonotothen tessellata (Richardson, 1845)",Patagonotothen tessellata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen tessellata (Richardson, 1845)",higher,Patagonotothen,Patagonotothen tessellata,2385854,2385875,NA,NA,NA
0,Patagonotothen wiltoni,2385862,"Patagonotothen wiltoni (Regan, 1913)",Patagonotothen wiltoni,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,,Patagonotothen wiltoni,higher,Patagonotothen,Patagonotothen wiltoni,2385854,2385862,,,
0,"Patagonotothen wiltoni (Regan, 1913)",2385862,"Patagonotothen wiltoni (Regan, 1913)",Patagonotothen wiltoni,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Nototheniidae,1,44,587,8549,FALSE,"Patagonotothen wiltoni (Regan, 1913)",higher,Patagonotothen,Patagonotothen wiltoni,2385854,2385862,NA,NA,NA
0,Pennaclinus racemarius,8736392,"Pennaclinus racemarius de Buen, 1962",Pennaclinus racemarius,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Clinidae,1,44,587,4261,FALSE,Pennaclinus racemarius,higher,Pennaclinus,Pennaclinus racemarius,4840981,8736392,NA,NA,NA
0,"Pennaclinus racemarius de Buen, 1962",8736392,"Pennaclinus racemarius de Buen, 1962",Pennaclinus racemarius,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Clinidae,1,44,587,4261,FALSE,"Pennaclinus racemarius de Buen, 1962",higher,Pennaclinus,Pennaclinus racemarius,4840981,8736392,NA,NA,NA
1,Percichthys chilensis,2380437,"Percichthys chilensis Girard, 1855",Percichthys chilensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,,Percichthys chilensis,higher,Percichthys,Percichthys chilensis,2380432,2380437,,,
1,"Percichthys chilensis Girard, 1855",2380437,"Percichthys chilensis Girard, 1855",Percichthys chilensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,FALSE,"Percichthys chilensis Girard, 1855",higher,Percichthys,Percichthys chilensis,2380432,2380437,NA,NA,NA
1,Percichthys,2380432,"Percichthys Girard, 1855",Percichthys,GENUS,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,,Percichthys,higher,Percichthys,NA,2380432,NA,,,
1,"Percichthys laevis (Jenyns, 1840)",2380433,"Percichthys laevis (Jenyns, 1840)",Percichthys laevis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,FALSE,"Percichthys laevis (Jenyns, 1840)",higher,Percichthys,Percichthys laevis,2380432,2380433,NA,NA,NA
1,Percichthys melanops,2380444,"Percichthys melanops Girard, 1855",Percichthys melanops,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,FALSE,Percichthys melanops,higher,Percichthys,Percichthys melanops,2380432,2380444,NA,NA,NA
1,"Percichthys melanops Girard, 1855",2380444,"Percichthys melanops Girard, 1855",Percichthys melanops,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,FALSE,"Percichthys melanops Girard, 1855",higher,Percichthys,Percichthys melanops,2380432,2380444,NA,NA,NA
1,BOLD:ABV7630,2380438,"Percichthys trucha (Valenciennes, 1833)",Percichthys trucha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,FALSE,BOLD:ABV7630,higher,Percichthys,Percichthys trucha,2380432,2380438,NA,NA,NA
1,Percichthys trucha,2380438,"Percichthys trucha (Valenciennes, 1833)",Percichthys trucha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,FALSE,Percichthys trucha,higher,Percichthys,Percichthys trucha,2380432,2380438,NA,NA,NA
1,"Percichthys trucha (Valenciennes, 1833)",2380438,"Percichthys trucha (Valenciennes, 1833)",Percichthys trucha,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Percichthyidae,1,44,587,8574,FALSE,"Percichthys trucha (Valenciennes, 1833)",higher,Percichthys,Percichthys trucha,2380432,2380438,NA,NA,NA
0,Perciformes,587,Perciformes,Perciformes,ORDER,ACCEPTED,94,EXACT,Animalia,Chordata,Perciformes,NA,1,44,587,NA,FALSE,Perciformes,higher,NA,NA,NA,NA,NA,NA,NA
1,Lamprey,771,Petromyzontiformes,NA,NA,NA,100,NONE,Animalia,Chordata,Petromyzontiformes,NA,NA,NA,NA,NA,FALSE,Lamprey,higher,NA,NA,NA,NA,NA,NA,NA
1,Petromyzontiformes,771,Petromyzontiformes,Petromyzontiformes,ORDER,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Petromyzontiformes,NA,1,44,771,NA,,Petromyzontiformes,higher,NA,NA,NA,NA,11881065,Petromyzonti,
0,"Phucocoetes latitans Jenyns, 1842",2381017,"Phucocoetes latitans Jenyns, 1842",Phucocoetes latitans,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Phucocoetes latitans Jenyns, 1842",higher,Phucocoetes,Phucocoetes latitans,2381016,2381017,NA,NA,NA
0,"Phucocoetes variegatus Smitt, 1898",4353601,"Phucocoetes variegatus Smitt, 1898",Phucocoetes variegatus,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,,"Phucocoetes variegatus Smitt, 1898",higher,Iluocoetes,Iluocoetes fimbriatus,2380849,2380854,NA,NA,
0,Pinguipes chilensis,2387112,"Pinguipes chilensis Valenciennes, 1833",Pinguipes chilensis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Pinguipedidae,1,44,587,8589,FALSE,Pinguipes chilensis,higher,Pinguipes,Pinguipes chilensis,2387108,2387112,NA,NA,NA
0,"Pinguipes chilensis Valenciennes, 1833",2387112,"Pinguipes chilensis Valenciennes, 1833",Pinguipes chilensis,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Pinguipedidae,1,44,587,8589,FALSE,"Pinguipes chilensis Valenciennes, 1833",higher,Pinguipes,Pinguipes chilensis,2387108,2387112,NA,NA,NA
0,"Platea insignis Steindachner, 1898",5209349,"Platea insignis Steindachner, 1898",Platea insignis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,TRUE,"Platea insignis Steindachner, 1898",higher,Dadyanos,Dadyanos insignis,2380700,2380701,2380701,NA,NA
0,Pleuronectiformes,588,Pleuronectiformes,Pleuronectiformes,ORDER,ACCEPTED,94,EXACT,Animalia,Chordata,Pleuronectiformes,NA,1,44,588,NA,FALSE,Pleuronectiformes,higher,NA,NA,NA,NA,NA,NA,NA
1,Poecilia reticulata,2350050,"Poecilia reticulata Peters, 1859",Poecilia reticulata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Cyprinodontiformes,Poeciliidae,1,44,547,7659,,Poecilia reticulata,higher,Poecilia,Poecilia reticulata,2347767,2350050,,,
1,Poeciliinae,7659,Poeciliidae,Poeciliidae,NA,NA,100,NONE,Animalia,Chordata,Cyprinodontiformes,Poeciliidae,1,44,547,7659,,Poeciliinae,higher,NA,NA,NA,NA,,,
0,"Pogonolycus elegans Norman, 1937",2380895,"Pogonolycus elegans Norman, 1937",Pogonolycus elegans,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Pogonolycus elegans Norman, 1937",higher,Pogonolycus,Pogonolycus elegans,2380892,2380895,NA,NA,NA
0,Pogonolycus marinae,2380893,"Pogonolycus marinae (Lloris, 1988)",Pogonolycus marinae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,Pogonolycus marinae,higher,Pogonolycus,Pogonolycus marinae,2380892,2380893,NA,NA,NA
0,"Pogonolycus marinae (Lloris, 1988)",2380893,"Pogonolycus marinae (Lloris, 1988)",Pogonolycus marinae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Zoarcidae,1,44,587,5079,FALSE,"Pogonolycus marinae (Lloris, 1988)",higher,Pogonolycus,Pogonolycus marinae,2380892,2380893,NA,NA,NA
0,Porichthys margaritatus,2350825,"Porichthys margaritatus (Richardson, 1844)",Porichthys margaritatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Batrachoidiformes,Batrachoididae,1,44,1106,7187,FALSE,Porichthys margaritatus,higher,Porichthys,Porichthys margaritatus,2350811,2350825,NA,NA,NA
0,"Porichthys margaritatus (Richardson, 1844)",2350825,"Porichthys margaritatus (Richardson, 1844)",Porichthys margaritatus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Batrachoidiformes,Batrachoididae,1,44,1106,7187,FALSE,"Porichthys margaritatus (Richardson, 1844)",higher,Porichthys,Porichthys margaritatus,2350811,2350825,NA,NA,NA
0,"Praematoliparis anarthractae (Stein & Tompkins, 1989)",2336129,"Praematoliparis anarthractae (Stein & Tompkins, 1989)",Praematoliparis anarthractae,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Scorpaeniformes,Liparidae,1,44,590,8627,FALSE,"Praematoliparis anarthractae (Stein & Tompkins, 1989)",higher,Praematoliparis,Praematoliparis anarthractae,2336128,2336129,NA,NA,NA
0,Prolatilus jugularis,2387103,"Prolatilus jugularis (Valenciennes, 1833)",Prolatilus jugularis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Pinguipedidae,1,44,587,8589,FALSE,Prolatilus jugularis,higher,Prolatilus,Prolatilus jugularis,2387102,2387103,NA,NA,NA
0,"Prolatilus jugularis (Valenciennes, 1833)",2387103,"Prolatilus jugularis (Valenciennes, 1833)",Prolatilus jugularis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Perciformes,Pinguipedidae,1,44,587,8589,FALSE,"Prolatilus jugularis (Valenciennes, 1833)",higher,Prolatilus,Prolatilus jugularis,2387102,2387103,NA,NA,NA
0,"Protomyctophum chilense Wisner, 1971",2406361,"Protomyctophum chilense Wisner, 1971",Protomyctophum chilense,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Myctophiformes,Myctophidae,1,44,1306,4217,FALSE,"Protomyctophum chilense Wisner, 1971",higher,Protomyctophum,Protomyctophum chilense,2406338,2406361,NA,NA,NA
0,"Protomyctophum chilensis Wisner, 1971",2406362,"Protomyctophum chilensis Wisner, 1971",Protomyctophum chilensis,SPECIES,SYNONYM,100,EXACT,Animalia,Chordata,Myctophiformes,Myctophidae,1,44,1306,4217,TRUE,"Protomyctophum chilensis Wisner, 1971",higher,Protomyctophum,Protomyctophum chilense,2406338,2406361,2406361,NA,NA
0,"Psychrolutes Günther, 1861",2334899,"Psychrolutes Günther, 1861",Psychrolutes,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Scorpaeniformes,Psychrolutidae,1,44,590,8631,FALSE,"Psychrolutes Günther, 1861",higher,Psychrolutes,NA,2334899,NA,NA,NA,NA
0,Psychrolutes marmoratus,2334910,"Psychrolutes marmoratus (Gill, 1889)",Psychrolutes marmoratus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Scorpaeniformes,Psychrolutidae,1,44,590,8631,FALSE,Psychrolutes marmoratus,higher,Psychrolutes,Psychrolutes marmoratus,2334899,2334910,NA,NA,NA
0,"Psychrolutes marmoratus (Gill, 1889)",2334910,"Psychrolutes marmoratus (Gill, 1889)",Psychrolutes marmoratus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Scorpaeniformes,Psychrolutidae,1,44,590,8631,FALSE,"Psychrolutes marmoratus (Gill, 1889)",higher,Psychrolutes,Psychrolutes marmoratus,2334899,2334910,NA,NA,NA
0,"Psychrolutes sio Nelson, 1980",2334919,"Psychrolutes sio Nelson, 1980",Psychrolutes sio,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Scorpaeniformes,Psychrolutidae,1,44,590,8631,,"Psychrolutes sio Nelson, 1980",higher,Psychrolutes,Psychrolutes sio,2334899,2334919,,,
0,Psychrolutidae,8631,Psychrolutidae,Psychrolutidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Scorpaeniformes,Psychrolutidae,1,44,590,8631,FALSE,Psychrolutidae,higher,NA,NA,NA,NA,NA,NA,NA
1,"Pterophyllum Heckel, 1840",2373891,"Pterophyllum Heckel, 1840",Pterophyllum,GENUS,ACCEPTED,98,EXACT,Animalia,Chordata,Perciformes,Cichlidae,1,44,587,8522,FALSE,"Pterophyllum Heckel, 1840",higher,Pterophyllum,NA,2373891,NA,NA,NA,NA
0,Pterophyllum trichomatosum Villar de Seoane 2001,8547685,"Pterophyllum trichomatosum Villar de Seoane, 2001",Pterophyllum trichomatosum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,NA,Williamsoniaceae,6,7707728,NA,4891679,FALSE,Pterophyllum trichomatosum Villar de Seoane 2001,higher,Pterophyllum,Pterophyllum trichomatosum,3230433,8547685,NA,228,Cycadopsida
0,"Pterophyllum trichomatosum Villar de Seoane, 2001",8547685,"Pterophyllum trichomatosum Villar de Seoane, 2001",Pterophyllum trichomatosum,SPECIES,ACCEPTED,100,EXACT,Plantae,Tracheophyta,NA,Williamsoniaceae,6,7707728,NA,4891679,,"Pterophyllum trichomatosum Villar de Seoane, 2001",higher,Pterophyllum,Pterophyllum trichomatosum,3230433,8547685,228,Cycadopsida,
0,"Ramnogaster arcuata (Jenyns, 1842)",2412781,"Ramnogaster arcuata (Jenyns, 1842)",Ramnogaster arcuata,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Clupeiformes,Clupeidae,1,44,538,7332,FALSE,"Ramnogaster arcuata (Jenyns, 1842)",higher,Ramnogaster,Ramnogaster arcuata,2412775,2412781,NA,NA,NA
0,"Regalecus russelii (Cuvier, 1816)",2400584,"Regalecus russelii (Cuvier, 1816)",Regalecus russelii,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Lampriformes,Regalecidae,1,44,1166,3715,FALSE,"Regalecus russelii (Cuvier, 1816)",higher,Regalecus,Regalecus russelii,2400526,2400584,NA,NA,NA
0,Regalecus russellii,2400584,"Regalecus russelii (Cuvier, 1816)",Regalecus russelii,SPECIES,ACCEPTED,96,FUZZY,Animalia,Chordata,Lampriformes,Regalecidae,1,44,1166,3715,FALSE,Regalecus russellii,higher,Regalecus,Regalecus russelii,2400526,2400584,NA,NA,NA
0,Salilota australis,2417051,"Salilota australis (Günther, 1878)",Salilota australis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,FALSE,Salilota australis,higher,Salilota,Salilota australis,2417050,2417051,NA,NA,NA
0,"Salilota australis (Günther, 1878)",2417051,"Salilota australis (Günther, 1878)",Salilota australis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,FALSE,"Salilota australis (Günther, 1878)",higher,Salilota,Salilota australis,2417050,2417051,NA,NA,NA
0,Salilota,2417050,"Salilota Günther, 1887",Salilota,GENUS,ACCEPTED,94,EXACT,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,FALSE,Salilota,higher,Salilota,NA,2417050,NA,NA,NA,NA
0,"Salilota Günther, 1887",2417050,"Salilota Günther, 1887",Salilota,GENUS,ACCEPTED,99,HIGHERRANK,Animalia,Chordata,Gadiformes,Moridae,1,44,549,3704,,"Salilota Günther, 1887",higher,Salilota,NA,2417050,NA,NA,NA,
1,Salmo salar,7595433,"Salmo salar Linnaeus, 1758",Salmo salar,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Salmo salar,higher,Salmo,Salmo salar,2347608,7595433,NA,NA,NA
1,"Salmo salar Linnaeus, 1758",7595433,"Salmo salar Linnaeus, 1758",Salmo salar,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Salmo salar Linnaeus, 1758",higher,Salmo,Salmo salar,2347608,7595433,NA,NA,NA
1,Salmo trutta,8215487,"Salmo trutta Linnaeus, 1758",Salmo trutta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Salmo trutta,higher,Salmo,Salmo trutta,2347608,8215487,NA,NA,NA
1,Salmo trutta fario,8215487,"Salmo trutta Linnaeus, 1758",Salmo trutta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Salmo trutta fario,higher,Salmo,Salmo trutta,2347608,8215487,8215487,NA,NA
1,"Salmo trutta fario Linnaeus, 1758",8215487,"Salmo trutta Linnaeus, 1758",Salmo trutta,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Salmo trutta fario Linnaeus, 1758",higher,Salmo,Salmo trutta,2347608,8215487,8215487,NA,NA
1,"Salmo trutta Linnaeus, 1758",8215487,"Salmo trutta Linnaeus, 1758",Salmo trutta,SPECIES,ACCEPTED,100,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Salmo trutta Linnaeus, 1758",higher,Salmo,Salmo trutta,2347608,8215487,NA,NA,NA
1,Salmonidae,8615,Salmonidae,Salmonidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Salmonidae,higher,NA,NA,NA,NA,NA,NA,NA
1,Salmoninae,8615,Salmonidae,Salmonidae,NA,NA,100,NONE,Animalia,Chordata,Salmoniformes,Salmonidae,NA,NA,NA,NA,,Salmoninae,higher,NA,NA,NA,NA,,,
1,Salmoniformes,1313,Salmoniformes,Salmoniformes,ORDER,ACCEPTED,94,HIGHERRANK,Animalia,Chordata,Salmoniformes,NA,1,44,1313,NA,,Salmoniformes,higher,NA,NA,NA,NA,,,
1,"Salvelinus alpinus (Linnaeus, 1758)",4284021,"Salvelinus alpinus (Linnaeus, 1758)",Salvelinus alpinus,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,"Salvelinus alpinus (Linnaeus, 1758)",higher,Salvelinus,Salvelinus alpinus,2351241,4284021,NA,NA,NA
1,Salvelinus fontinalis,2351271,"Salvelinus fontinalis (Mitchill, 1814)",Salvelinus fontinalis,SPECIES,ACCEPTED,99,EXACT,Animalia,Chordata,Salmoniformes,Salmonidae,1,44,1313,8615,FALSE,Salvelinus fontinalis,higher,Salvelinus,Salvelinus fontinalis,2351241,2351271,NA,NA,NA
